"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","percent_population"
"7/23/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.7131092,35.10883788,"6600 Miami Road Northwest","fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Littleleaf linden","Tilia cordata","Albuquerque","New Mexico",-106.7130335,35.10871227,"6600 Miami Road Northwest","good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.7132058,35.10889548,"2208 Sea Foam Street Northwest","good",82.021,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Desert willow","Chilopsis linearis","Albuquerque","New Mexico",-106.7133728,35.10925149,"2220 Sea Foam Street Northwest","fair",121.39108,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.713295,35.10901013,"2212 Sea Foam Street Northwest","fair",42.65092,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.7131186,35.10888177,"6600 Miami Road Northwest","good",78.74016,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7131595,35.10872379,"6600 Miami Road Northwest","fair",98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.7132125,35.10900026,"2208 Sea Foam Street Northwest","good",75.45932,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.7132829,35.10872433,"2200 Sea Foam Street Northwest","fair",32.8084,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Desert willow","Chilopsis linearis","Albuquerque","New Mexico",-106.7133701,35.1093047,"2220 Sea Foam Street Northwest","fair",131.2336,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.7130985,35.10895911,"2208 Sea Foam Street Northwest","good",59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.71313,35.10908199,"2216 Sea Foam Street Northwest","good",134.51444,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Broadleaf deciduous small",NA,"Albuquerque","New Mexico",-106.7132722,35.10858555,"2116 Sea Foam Street Northwest","dead/dying",32.8084,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Broadleaf deciduous small",NA,"Albuquerque","New Mexico",-106.7132655,35.10849723,"2116 Sea Foam Street Northwest","dead/dying",32.8084,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Green ash","Fraxinus pennsylvanica","Albuquerque","New Mexico",-106.7132413,35.1093804,"2220 Sea Foam Street Northwest","good",52.49344,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127478,35.10907541,"2215 Sea Breeze Street Northwest","fair",114.8294,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7132373,35.1086799,"2200 Sea Foam Street Northwest","fair",114.8294,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127599,35.10900245,"2215 Sea Breeze Street Northwest","good",72.17848,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Green ash","Fraxinus pennsylvanica","Albuquerque","New Mexico",-106.7130549,35.10936724,"6608 Evesham Road Northwest","good",52.49344,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127532,35.10891962,"2209 Sea Breeze Street Northwest","good",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127317,35.10919005,"2219 Sea Breeze Street Northwest","fair",59.05512,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Green ash","Fraxinus pennsylvanica","Albuquerque","New Mexico",-106.7130087,35.1093804,"6608 Evesham Road Northwest",NA,85.30184,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Desert willow","Chilopsis linearis","Albuquerque","New Mexico",-106.713362,35.10865961,"2200 Sea Foam Street Northwest","fair",39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127639,35.1088335,"2209 Sea Breeze Street Northwest","good",131.2336,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127552,35.10929263,"2223 Sea Breeze Street Northwest","good",95.14436,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7128055,35.10876932,"6600 Miami Road Northwest","good",114.8294,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Desert willow","Chilopsis linearis","Albuquerque","New Mexico",-106.7133942,35.10861078,"2116 Sea Foam Street Northwest","fair",98.4252,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/23/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.71278,35.10839904,"2104 Tierra Del Oso Place Northwest","good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7128906,35.10933487,"2223 Sea Breeze Street Northwest","fair",88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7127451,35.10934913,"2223 Sea Breeze Street Northwest","fair",78.74016,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Desert willow","Chilopsis linearis","Albuquerque","New Mexico",-106.7133379,35.10860365,"2116 Sea Foam Street Northwest","fair",42.65092,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.712774,35.10844567,"2115 Sea Breeze Street Northwest","good",95.14436,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7128471,35.10840178,"2104 Tierra Del Oso Place Northwest","good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.7127525,35.10940509,"2223 Sea Breeze Street Northwest","fair",39.37008,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7130891,35.10921529,"2216 Sea Foam Street Northwest",NA,78.74016,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.7132226,35.10843909,"2105 Tierra Del Oso Place Northwest","fair",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/23/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7130616,35.10839849,"2105 Tierra Del Oso Place Northwest","good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5627687,35.16495413,"7511 Burke Street Northeast","fair",196.8504,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5627654,35.16483683,"7511 Burke Street Northeast","good",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Tree of heaven","Ailanthus altissima","Albuquerque","New Mexico",-106.5629987,35.16483134,"7511 Burke Street Northeast","good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5628103,35.16492837,"7511 Burke Street Northeast",NA,170.60368,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Tree of heaven","Ailanthus altissima","Albuquerque","New Mexico",-106.563041,35.16471842,"7801 Loma Del Norte Road Northeast","fair",147.6378,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5628894,35.1649333,"7511 Burke Street Northeast","good",170.60368,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5626279,35.16474364,"7511 Burke Street Northeast","fair",196.8504,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5628801,35.16515422,"7801 Loma Del Norte Road Northeast","good",154.19948,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Green ash","Fraxinus pennsylvanica","Albuquerque","New Mexico",-106.5629632,35.16505226,"7801 Loma Del Norte Road Northeast","fair",154.19948,"introduced","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5625636,35.16489822,"7511 Burke Street Northeast","dead/dying",164.042,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5630497,35.16514161,"7801 Loma Del Norte Road Northeast","good",150.91864,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5627761,35.16523864,"7511 Burke Street Northeast","poor",229.6588,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5631302,35.16508076,"7801 Loma Del Norte Road Northeast","good",173.88452,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5627359,35.16520081,"7511 Burke Street Northeast","fair",196.8504,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5627848,35.16525124,"7511 Burke Street Northeast","good",141.07612,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5625347,35.16496729,"7511 Burke Street Northeast","fair",NA,"no_info",NA,"45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5615752,35.1654908,"7516 Burke Street Northeast","fair",131.2336,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5615249,35.16555987,"7516 Burke Street Northeast","fair",131.2336,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5615986,35.16569197,"7524 Burke Street Northeast","fair",183.72704,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Plum","Prunus","Albuquerque","New Mexico",-106.5616845,35.16579777,"7805 Raymond Drive Northeast","poor",72.17848,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Plum","Prunus","Albuquerque","New Mexico",-106.5616979,35.16567224,"7524 Burke Street Northeast","fair",49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5615483,35.16581038,"7805 Raymond Drive Northeast","good",150.91864,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Plum","Prunus","Albuquerque","New Mexico",-106.5617958,35.16575118,"7805 Raymond Drive Northeast","poor",85.30184,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5618756,35.16573309,"7805 Raymond Drive Northeast","fair",223.09712,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Boxelder","Acer negundo","Albuquerque","New Mexico",-106.562005,35.16578461,"7709 Raymond Drive Northeast","fair",137.79528,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5621599,35.16574734,"7709 Raymond Drive Northeast","fair",196.8504,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5621143,35.1657731,"7709 Raymond Drive Northeast","fair",170.60368,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5623081,35.16575337,"7705 Raymond Drive Northeast","good",124.67192,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5621478,35.16562839,"7709 Raymond Drive Northeast","fair",164.042,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Eastern redbud","Cercis canadensis","Albuquerque","New Mexico",-106.5627781,35.16537404,"7511 Burke Street Northeast","fair",59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.5626098,35.16541186,"7511 Burke Street Northeast","fair",164.042,"no_info","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.5622967,35.16567169,"7705 Raymond Drive Northeast","good",187.00788,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Scotch pine","Pinus sylvestris","Albuquerque","New Mexico",-106.5627607,35.16544694,"7511 Burke Street Northeast","fair",203.41208,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5623959,35.1657583,"7705 Raymond Drive Northeast","fair",164.042,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.562404,35.16583395,"7705 Raymond Drive Northeast","good",121.39108,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Scotch pine","Pinus sylvestris","Albuquerque","New Mexico",-106.5627003,35.1655056,"7511 Burke Street Northeast","good",144.35696,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Blue spruce","Picea pungens","Albuquerque","New Mexico",-106.5628968,35.16547709,"7801 Loma Del Norte Road Northeast","fair",68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5626018,35.16570349,"7701 Raymond Drive Northeast","good",157.48032,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Plum","Prunus","Albuquerque","New Mexico",-106.5625146,35.16580654,"7701 Raymond Drive Northeast","fair",55.77428,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Ponderosa pine","Pinus ponderosa","Albuquerque","New Mexico",-106.5627862,35.16551711,"7801 Loma Del Norte Road Northeast","fair",144.35696,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Broadleaf deciduous small",NA,"Albuquerque","New Mexico",-106.5629974,35.16559604,"7605 Raymond Drive Northeast","fair",65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5625642,35.16563442,"7701 Raymond Drive Northeast","good",137.79528,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/18/2019","inventory_date","Plum","Prunus","Albuquerque","New Mexico",-106.5626601,35.16578571,"7701 Raymond Drive Northeast","fair",59.05512,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/16/2019","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.562929,35.16531045,"7801 Loma Del Norte Road Northeast","poor",213.2546,"no_info","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/16/2019","inventory_date","Arizona sycamore","Platanus wrightii","Albuquerque","New Mexico",-106.5627681,35.16582244,"7605 Raymond Drive Northeast","good",127.95276,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/16/2019","inventory_date","Plum","Prunus","Albuquerque","New Mexico",-106.5626695,35.16564757,"7701 Raymond Drive Northeast","fair",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
